Pixel, Red, Green, Blue, Fire
1356,217,171,137,0
1357,214,172,137,0
1358,213,171,136,0
1359,210,171,135,0
1360,210,171,135,0
1361,194,118,65,0
1362,192,169,132,0
1363,199,161,131,0
1364,210,173,136,0
1365,211,174,137,0
1366,196,156,138,0
1367,195,155,137,0
1368,211,172,138,0
1369,210,171,137,0
1370,209,170,136,0
1371,207,168,134,0
1372,207,167,138,0
1373,204,169,138,0
1374,191,119,76,0
1375,192,123,72,0
1376,206,164,129,0
1377,215,173,138,0
1378,212,173,137,0
1379,212,173,137,0
1380,192,152,136,0
1381,192,152,136,0
1382,214,172,139,0
1383,210,170,139,0
1384,207,167,136,0
1385,206,166,135,0
1386,206,166,135,0
1387,206,166,137,0
1388,203,163,134,0
1389,208,170,138,0
1390,206,162,125,0
1391,216,172,135,0
1392,213,174,138,0
1393,212,173,137,0
1394,206,166,137,0
1395,206,166,137,0
1396,207,164,136,0
1397,204,161,133,0
1398,212,173,137,0
1399,207,168,132,0
1400,206,162,127,0
1401,212,173,139,0
1402,212,173,139,0
1403,209,166,138,0
1404,208,165,137,0
1405,207,164,134,0
1406,204,161,131,0
1407,210,173,138,0
1408,205,168,133,0
1409,202,158,137,0
1410,212,169,139,0
1411,211,168,138,0
1412,209,166,136,0
1413,209,164,134,0
1414,204,159,129,0
1415,204,167,132,0
1416,198,161,126,0
1417,197,158,120,0
1418,203,164,126,0
1419,196,150,127,0
1420,203,163,132,0
1421,209,169,138,0
1422,193,160,138,0
1423,209,166,138,0
1424,209,166,138,0
1425,212,166,134,0
1426,215,169,137,0
1427,203,168,135,0
1428,202,160,125,0
1429,208,166,131,0
1430,191,159,122,0
1431,198,158,129,0
1432,203,163,134,0
1433,206,166,135,0
1434,209,166,138,0
1435,209,166,138,0
1436,212,166,134,0
1437,212,166,134,0
1438,216,167,136,0
1439,199,160,124,0
1440,198,159,123,0
1441,198,153,135,0
1442,200,161,127,0
1443,206,167,133,0
1444,209,172,137,0
1445,211,174,139,0
1446,209,166,136,0
1447,209,166,136,0
1448,212,166,134,0
1449,214,168,136,0
1450,207,166,126,0
1451,200,159,119,0
1452,198,159,123,0
1453,200,161,125,0
1454,200,154,133,0
1455,205,166,130,0
1456,207,168,132,0
1457,193,160,138,0
1458,207,167,136,0
1459,206,166,135,0
1460,210,165,135,0
1461,213,168,138,0
1462,199,161,129,0
1463,212,176,134,0
1464,202,166,124,0
1465,205,166,128,0
1466,205,166,128,0
1467,206,172,136,0
1468,193,149,128,0
1469,204,162,125,0
1470,208,166,129,0
1471,209,172,135,0
1472,194,161,139,0
1473,217,171,139,0
1474,206,169,134,0
1475,205,168,133,0
1476,211,166,136,0
1477,214,169,139,0
1478,211,174,139,0
1479,206,167,133,0
1480,210,172,129,0
1481,206,168,125,0
1482,207,169,128,0
1483,212,174,133,0
1484,209,172,135,0
1485,199,162,125,0
1486,196,161,139,0
1487,195,151,130,0
1488,201,159,124,0
1489,205,163,128,0
1490,205,168,131,0
1491,211,174,137,0
1492,221,172,139,0
1493,205,167,135,0
1494,204,166,134,0
1495,208,165,135,0
1496,211,168,138,0
1497,202,167,138,0
1498,196,162,126,0
1499,213,176,139,0
1500,209,172,135,0
1501,209,172,135,0
1502,209,172,135,0
1503,209,175,139,0
1504,202,168,132,0
1505,193,162,130,0
1506,205,163,128,0
1507,204,162,127,0
1508,206,167,133,0
1509,210,171,137,0
1510,196,162,137,0
1511,205,167,139,0
1512,205,167,135,0
1513,204,166,134,0
1514,209,166,136,0
1515,212,169,139,0
1516,193,160,130,0
1517,209,175,139,0
1518,211,174,137,0
1519,210,173,136,0
1520,210,173,138,0
1521,209,172,137,0
1522,206,171,138,0
1523,201,166,133,0
1524,191,160,128,0
1525,191,160,128,0
1526,194,147,129,0
1527,203,156,138,0
1528,205,162,132,0
1529,206,163,133,0
1530,208,166,133,0
1531,212,170,137,0
1532,219,170,139,0
1533,205,165,138,0
1534,204,164,137,0
1535,207,164,134,0
1536,211,168,138,0
1537,211,172,136,0
1538,202,167,134,0
1539,193,160,128,0
1540,196,164,139,0
1541,211,164,135,0
1542,212,165,136,0
1543,209,166,136,0
1544,212,169,139,0
1545,192,159,139,0
1546,209,166,138,0
1547,208,165,137,0
1548,207,164,136,0
1549,205,165,136,0
1550,204,164,135,0
1551,208,165,137,0
1552,217,171,139,0
1553,213,174,136,0
1554,202,157,139,0
1555,202,169,137,0
1556,196,165,133,0
1557,196,165,133,0
1558,198,155,127,0
1559,209,166,138,0
1560,207,167,138,0
1561,206,166,137,0
1562,205,165,136,0
1563,204,166,138,0
1564,203,165,137,0
1565,205,165,138,0
1566,206,168,127,0
1567,214,176,135,0
1568,201,170,138,0
1569,198,167,135,0
1570,211,166,138,0
1571,209,167,134,0
1572,211,169,136,0
1573,206,168,138,0
1574,206,168,138,0
1575,203,168,137,0
1576,203,168,137,0
1577,204,166,138,0
1578,204,166,138,0
1579,206,166,139,0
1580,207,168,130,0
1581,211,172,134,0
1582,201,179,139,0
1583,195,161,134,0
1584,193,149,128,0
1585,208,165,137,0
1586,209,166,138,0
1587,207,167,138,0
1588,206,168,138,0
1589,206,168,138,0
1590,203,168,137,0
1591,202,167,136,0
1592,202,167,136,0
1593,202,167,136,0
1594,206,166,137,0
1595,206,169,130,0
1596,208,171,132,0
1597,196,173,138,0
1598,198,160,130,0
1599,204,159,131,0
1600,209,166,138,0
1601,207,167,138,0
1602,205,167,139,0
1603,205,167,139,0
1604,203,165,137,0
1605,204,166,138,0
1606,204,166,138,0
1607,204,166,138,0
1608,208,165,135,0
1609,211,168,138,0
1610,219,170,139,0
1611,203,166,131,0
1612,205,168,133,0
1613,200,183,139,0
1614,206,168,136,0
1615,196,162,124,0
1616,191,150,128,0
1617,211,166,138,0
1618,209,169,138,0
1619,209,169,138,0
1620,205,167,139,0
1621,205,167,139,0
1622,204,163,139,0
1623,210,165,135,0
1624,213,168,138,0
1625,219,170,137,0
1626,200,165,132,0
1627,201,166,133,0
1628,191,150,126,0
1629,206,170,128,0
1630,201,165,123,0
1631,198,162,120,0
1632,200,159,135,0
1633,210,170,139,0
1634,210,170,139,0
1635,192,159,139,0
1636,204,163,139,0
1637,210,165,137,0
1638,219,168,138,0
1639,217,166,136,0
1640,196,161,130,0
1641,201,166,135,0
1642,198,175,138,0
1643,194,171,138,0
1644,194,159,128,0
1645,218,182,138,0
1646,212,176,132,0
1647,205,169,125,0
1648,199,163,119,0
1649,197,161,117,0
1650,192,158,120,0
1651,192,158,120,0
1652,191,151,124,0
1653,203,163,136,0
1654,212,169,139,0
1655,211,168,138,0
1656,210,170,139,0
1657,210,170,139,0
1658,210,163,138,0
1659,200,166,139,0
1660,199,165,138,0
1661,226,182,138,0
1662,208,164,120,0
1663,221,174,131,0
1664,219,172,129,0
1665,214,167,124,0
1666,200,153,110,0
1667,200,155,114,0
1668,194,149,108,0
1669,191,145,109,0
1670,193,147,111,0
1671,191,142,109,0
1672,197,153,132,0
1673,217,180,132,0
1674,207,170,122,0
1675,208,173,126,0
1676,202,167,120,0
1677,200,167,124,0
1678,196,163,120,0
1679,191,159,120,0
1680,194,162,123,0
1681,197,157,130,0
1682,205,165,138,0
1683,211,169,136,0
1684,212,170,137,0
1685,191,161,138,0
1686,202,161,139,0
1687,199,163,139,0
1688,195,161,136,0
1689,222,171,123,0
1690,223,172,124,0
1691,218,170,119,0
1692,212,164,113,0
1693,206,159,114,0
1694,204,157,112,0
1695,201,156,115,0
1696,208,163,122,0
1697,208,163,122,0
1698,205,160,119,0
1699,205,157,119,0
1700,204,156,118,0
1701,196,148,108,0
1702,222,187,138,0
1703,215,180,133,0
1704,211,176,129,0
1705,211,176,125,0
1706,211,176,125,0
1707,212,177,128,0
1708,205,170,121,0
1709,200,169,125,0
1710,200,169,125,0
1711,198,166,125,0
1712,194,162,121,0
1713,195,158,121,0
1714,195,158,121,0
1715,192,153,117,0
1716,191,151,133,0
1717,211,168,138,0
1718,211,168,138,0
1719,211,168,138,0
1720,192,163,137,0
1721,206,162,139,0
1722,196,160,136,0
1723,192,156,132,0
1724,207,173,137,0
1725,193,162,128,0
1726,234,188,136,0
1727,223,177,125,0
1728,224,176,125,0
1729,217,169,118,0
1730,210,162,111,0
1731,210,162,111,0
1732,207,160,115,0
1733,206,159,114,0
1734,206,158,118,0
1735,203,155,115,0
1736,205,157,117,0
1737,209,161,121,0
1738,207,160,117,0
1739,205,158,115,0
1740,197,150,107,0
1741,193,148,107,0
1742,191,146,105,0
1743,203,158,130,0
1744,215,183,135,0
1745,207,175,127,0
1746,210,175,128,0
1747,211,176,129,0
1748,211,174,128,0
1749,210,173,127,0
1750,206,170,126,0
1751,208,172,128,0
1752,211,175,133,0
1753,202,166,124,0
1754,200,162,121,0
1755,203,165,124,0
1756,202,164,123,0
1757,198,160,119,0
1758,193,159,119,0
1759,209,162,133,0
1760,194,162,135,0
1761,195,159,135,0
1762,191,163,130,0
1763,203,169,131,0
1764,199,168,138,0
1765,235,185,130,0
1766,229,179,126,0
1767,220,170,117,0
1768,216,171,116,0
1769,213,168,113,0
1770,220,171,125,0
1771,218,169,123,0
1772,212,163,119,0
1773,211,162,118,0
1774,207,160,117,0
1775,209,162,119,0
1776,207,163,117,0
1777,205,161,115,0
1778,204,162,113,0
1779,195,153,104,0
1780,196,154,109,0
1781,196,154,109,0
1782,191,150,108,0
1783,200,150,124,0
1784,213,178,129,0
1785,205,168,120,0
1786,211,174,126,0
1787,214,173,131,0
1788,214,173,131,0
1789,213,172,130,0
1790,215,174,132,0
1791,212,175,129,0
1792,212,175,129,0
1793,211,174,126,0
1794,210,173,125,0
1795,207,170,124,0
1796,206,169,123,0
1797,208,175,130,0
1798,201,168,123,0
1799,193,161,120,0
1800,202,161,139,0
1801,213,171,138,0
1802,194,165,139,0
1803,209,169,138,0
1804,194,166,131,0
1805,242,195,139,0
1806,232,185,129,0
1807,227,180,124,0
1808,222,172,117,0
1809,221,171,116,0
1810,221,170,122,0
1811,220,169,121,0
1812,215,166,122,0
1813,215,166,122,0
1814,212,165,122,0
1815,212,165,122,0
1816,211,167,119,0
1817,209,165,117,0
1818,207,165,118,0
1819,206,164,117,0
1820,201,160,118,0
1821,205,164,122,0
1822,204,163,123,0
1823,197,156,116,0
1824,191,149,112,0
1825,200,153,135,0
1826,218,181,135,0
1827,213,176,130,0
1828,215,175,130,0
1829,218,178,133,0
1830,215,172,130,0
1831,220,177,135,0
1832,220,178,131,0
1833,222,180,133,0
1834,219,179,130,0
1835,218,178,129,0
1836,213,176,126,0
1837,210,173,123,0
1838,204,172,124,0
1839,204,172,124,0
1840,204,171,128,0
1841,196,163,120,0
1842,214,172,137,0
1843,193,161,136,0
1844,206,166,135,0
1845,191,173,138,0
1846,212,180,139,0
1847,236,194,136,0
1848,229,187,129,0
1849,229,182,128,0
1850,220,173,119,0
1851,224,173,123,0
1852,222,171,121,0
1853,219,170,126,0
1854,222,173,129,0
1855,212,165,122,0
1856,210,163,120,0
1857,215,173,128,0
1858,213,171,126,0
1859,209,171,128,0
1860,210,172,129,0
1861,202,164,123,0
1862,196,158,117,0
1863,202,160,125,0
1864,205,163,128,0
1865,198,157,117,0
1866,224,182,137,0
1867,225,183,138,0
1868,225,183,138,0
1869,224,183,131,0
1870,224,183,131,0
1871,223,184,130,0
1872,221,182,128,0
1873,218,182,129,0
1874,212,176,123,0
1875,206,171,122,0
1876,206,171,122,0
1877,207,174,129,0
1878,206,173,128,0
1879,202,168,128,0
1880,192,158,118,0
1881,193,162,130,0
1882,210,173,134,0
1883,193,161,136,0
1884,193,161,136,0
1885,191,160,128,0
1886,194,163,131,0
1887,206,164,131,0
1888,198,144,99,0
1889,193,166,108,0
1890,239,195,133,0
1891,239,194,137,0
1892,218,181,135,0
1893,213,181,133,0
1894,213,181,133,0
1895,209,173,131,0
1896,206,170,128,0
1897,204,167,128,0
1898,202,165,126,0
1899,204,162,127,0
1900,195,153,118,0
1901,200,152,132,0
1902,229,187,138,0
1903,227,187,138,0
1904,227,187,138,0
1905,223,184,132,0
1906,220,181,129,0
1907,225,184,130,0
1908,223,182,128,0
1909,222,183,131,0
1910,218,179,127,0
1911,210,175,124,0
1912,204,169,118,0
1913,206,176,127,0
1914,207,177,128,0
1915,204,170,130,0
1916,195,161,121,0
1917,192,160,123,0
1918,198,160,132,0
1919,211,177,139,0
1920,199,163,139,0
1921,196,160,136,0
1922,202,163,129,0
1923,194,151,98,0
1924,212,165,109,0
1925,211,166,107,0
1926,234,196,123,0
1927,238,200,127,0
1928,234,204,126,0
1929,230,200,122,0
1930,217,196,120,0
1931,209,188,112,0
1932,193,160,115,0
1933,192,159,114,0
1934,239,197,137,0
1935,221,184,138,0
1936,221,184,138,0
1937,214,181,136,0
1938,209,176,131,0
1939,208,172,130,0
1940,206,170,128,0
1941,202,163,127,0
1942,196,157,121,0
1943,194,152,117,0
1944,204,157,132,0
1945,227,191,138,0
1946,228,189,137,0
1947,226,187,135,0
1948,219,182,132,0
1949,212,175,125,0
1950,208,176,128,0
1951,208,176,128,0
1952,207,173,133,0
1953,203,169,129,0
1954,199,167,128,0
1955,195,163,124,0
1956,194,161,127,0
1957,191,151,120,0
1958,195,157,125,0
1959,212,180,139,0
1960,209,177,136,0
1961,200,164,138,0
1962,196,160,134,0
1963,192,157,128,0
1964,194,159,130,0
1965,206,168,136,0
1966,193,150,99,0
1967,200,155,100,0
1968,196,151,96,0
1969,204,162,102,0
1970,230,188,128,0
1971,251,212,137,0
1972,237,209,137,0
1973,220,192,120,0
1974,217,194,128,0
1975,209,186,120,0
1976,199,163,119,0
1977,213,183,134,0
1978,205,175,126,0
1979,195,170,129,0
1980,201,179,137,0
1981,202,180,138,0
1982,209,183,138,0
1983,240,195,138,0
1984,221,189,139,0
1985,213,181,131,0
1986,210,172,129,0
1987,211,173,130,0
1988,203,164,126,0
1989,202,163,125,0
1990,198,156,119,0
1991,194,152,115,0
1992,200,155,127,0
1993,227,191,138,0
1994,218,182,129,0
1995,213,181,133,0
1996,209,177,129,0
1997,208,176,135,0
1998,207,175,134,0
1999,203,173,136,0
2000,199,169,132,0
2001,191,160,128,0
2002,198,158,129,0
2003,192,154,122,0
2004,202,164,132,0
2005,210,178,137,0
2006,200,164,138,0
2007,201,165,139,0
2008,205,167,139,0
2009,205,167,139,0
2010,200,164,138,0
2011,200,164,138,0
2012,204,163,139,0
2013,192,116,63,0
2014,199,158,106,0
2015,197,155,97,0
2016,197,155,97,0
2017,236,185,123,0
2018,251,210,131,0
2019,246,202,129,0
2020,246,202,129,0
2021,235,195,125,0
2022,229,189,119,0
2023,220,188,120,0
2024,229,197,129,0
2025,222,192,130,0
2026,221,191,129,0
2027,216,188,123,0
2028,213,185,120,0
2029,215,182,119,0
2030,212,179,116,0
2031,209,176,117,0
2032,204,171,112,0
2033,200,171,115,0
2034,201,172,116,0
2035,194,164,113,0
2036,214,173,131,0
2037,222,181,139,0
2038,212,172,123,0
2039,218,178,129,0
2040,215,185,132,0
2041,210,180,127,0
2042,208,184,136,0
2043,208,184,136,0
2044,205,181,135,0
2045,226,189,139,0
2046,219,179,132,0
2047,219,179,132,0
2048,211,175,133,0
2049,205,169,127,0
2050,202,163,127,0
2051,197,158,122,0
2052,195,156,122,0
2053,191,152,118,0
2054,197,154,128,0
2055,204,161,135,0
2056,218,183,136,0
2057,214,181,138,0
2058,211,178,135,0
2059,207,175,138,0
2060,205,173,136,0
2061,194,161,127,0
2062,201,168,134,0
2063,221,176,137,0
2064,218,174,137,0
2065,207,163,126,0
2066,192,150,117,0
2067,198,164,139,0
2068,201,165,139,0
2069,202,163,138,0
2070,201,162,137,0
2071,205,161,138,0
2072,195,120,60,0
2073,196,121,61,0
2074,193,154,102,0
2075,197,158,106,0
2076,195,150,95,0
2077,218,173,118,0
2078,249,212,136,0
2079,244,206,133,0
2080,243,205,132,0
2081,235,198,132,0
2082,225,188,122,0
2083,220,186,121,0
2084,221,187,122,0
2085,229,199,135,0
2086,230,200,136,0
2087,231,199,133,0
2088,227,195,129,0
2089,226,191,129,0
2090,225,190,128,0
2091,224,189,131,0
2092,224,189,131,0
2093,223,190,131,0
2094,223,190,131,0
2095,223,187,132,0
2096,225,189,134,0
2097,226,192,136,0
2098,227,193,137,0
2099,227,191,138,0
2100,219,183,130,0
2101,223,189,135,0
2102,215,181,127,0
2103,208,184,136,0
2104,208,184,136,0
2105,222,182,137,0
2106,210,172,131,0
2107,203,164,128,0
2108,200,161,125,0
2109,200,161,127,0
2110,197,158,124,0
2111,192,154,122,0
2112,197,159,127,0
2113,195,148,119,0
2114,215,182,139,0
2115,201,175,139,0
2116,201,175,139,0
2117,227,177,138,0
2118,227,177,138,0
2119,225,175,136,0
2120,220,170,131,0
2121,215,170,129,0
2122,204,159,118,0
2123,192,150,115,0
2124,197,155,136,0
2125,194,159,137,0
2126,194,162,137,0
2127,191,159,134,0
2128,205,167,139,0
2129,205,167,139,0
2130,201,162,139,0
2131,199,160,137,0
2132,204,160,139,0
2133,195,124,60,0
2134,195,124,60,0
2135,197,121,68,0
2136,197,157,108,0
2137,197,157,108,0
2138,213,166,108,0
2139,255,216,139,0
2140,250,211,134,0
2141,241,205,134,0
2142,237,201,130,0
2143,232,198,133,0
2144,227,193,128,0
2145,223,188,126,0
2146,220,185,123,0
2147,217,184,121,0
2148,217,184,121,0
2149,218,183,123,0
2150,219,184,124,0
2151,216,183,124,0
2152,212,179,120,0
2153,211,178,119,0
2154,212,179,120,0
2155,214,179,121,0
2156,214,179,121,0
2157,213,180,121,0
2158,217,184,125,0
2159,227,197,137,0
2160,220,187,128,0
2161,219,186,127,0
2162,217,186,129,0
2163,216,185,128,0
2164,216,187,131,0
2165,220,191,135,0
2166,217,189,138,0
2167,213,185,134,0
2168,205,181,135,0
2169,203,179,133,0
2170,199,179,134,0
2171,215,174,132,0
2172,206,167,129,0
2173,205,166,128,0
2174,204,167,132,0
2175,204,167,132,0
2176,201,166,133,0
2177,197,162,129,0
2178,211,161,133,0
2179,202,175,137,0
2180,224,174,135,0
2181,228,178,139,0
2182,229,180,138,0
2183,225,176,134,0
2184,224,177,134,0
2185,218,171,128,0
2186,208,165,125,0
2187,201,158,118,0
2188,193,151,118,0
2189,196,162,137,0
2190,192,158,133,0
2191,201,165,139,0
2192,197,161,137,0
2193,199,159,139,0
2194,199,159,139,0
2195,200,158,139,0
2196,194,122,65,0
2197,196,122,57,0
2198,198,124,59,0
2199,197,128,66,0
2200,191,156,105,0
2201,193,153,104,0
2202,202,162,113,0
2203,244,200,138,0
2204,251,214,136,0
2205,248,211,133,0
2206,242,206,133,0
2207,237,201,128,0
2208,232,200,134,0
2209,229,197,131,0
2210,222,192,128,0
2211,221,191,127,0
2212,219,186,123,0
2213,219,186,123,0
2214,218,183,125,0
2215,216,181,123,0
2216,215,181,125,0
2217,215,181,125,0
2218,213,179,123,0
2219,215,181,125,0
2220,216,182,126,0
2221,220,186,130,0
2222,217,183,127,0
2223,219,185,129,0
2224,223,192,135,0
2225,221,190,133,0
2226,220,189,132,0
2227,218,187,130,0
2228,220,191,133,0
2229,220,191,133,0
2230,217,189,136,0
2231,208,172,130,0
2232,208,172,130,0
2233,206,171,138,0
2234,204,164,135,0
2235,207,167,138,0
2236,225,177,137,0
2237,226,177,135,0
2238,223,176,131,0
2239,221,174,129,0
2240,214,167,124,0
2241,209,162,119,0
2242,204,160,123,0
2243,204,160,123,0
2244,193,150,120,0
2245,192,149,119,0
2246,192,152,121,0
2247,210,170,139,0
2248,196,162,137,0
2249,191,157,132,0
2250,201,165,139,0
2251,200,164,138,0
2252,197,160,139,0
2253,196,159,138,0
2254,197,157,137,0
2255,197,157,137,0
2256,199,157,138,0
2257,202,167,136,0
2258,194,122,65,0
2259,194,122,65,0
2260,196,123,55,0
2261,201,128,60,0
2262,195,121,58,0
2263,191,117,54,0
2264,191,157,103,0
2265,199,165,111,0
2266,206,165,111,0
2267,209,168,114,0
2268,254,217,139,0
2269,250,213,135,0
2270,246,209,131,0
2271,239,206,134,0
2272,235,202,130,0
2273,230,201,134,0
2274,232,203,136,0
2275,222,192,132,0
2276,220,190,130,0
2277,218,185,126,0
2278,218,185,126,0
2279,217,183,127,0
2280,216,182,126,0
2281,214,183,128,0
2282,215,184,129,0
2283,214,183,128,0
2284,215,184,129,0
2285,216,185,128,0
2286,217,186,129,0
2287,217,186,131,0
2288,220,189,134,0
2289,221,192,136,0
2290,220,191,135,0
2291,215,188,130,0
2292,217,190,132,0
2293,220,196,139,0
2294,208,176,137,0
2295,212,169,139,0
2296,229,180,136,0
2297,225,178,131,0
2298,223,176,129,0
2299,216,169,124,0
2300,202,155,110,0
2301,205,160,119,0
2302,202,157,116,0
2303,195,153,120,0
2304,194,152,119,0
2305,199,162,125,0
2306,193,156,135,0
2307,197,160,139,0
2308,196,159,138,0
2309,193,156,135,0
2310,195,158,137,0
2311,195,158,139,0
2312,200,158,139,0
2313,201,163,135,0
2314,198,122,62,0
2315,200,124,64,0
2316,199,125,55,0
2317,198,124,54,0
2318,192,118,55,0
2319,191,117,54,0
2320,192,158,102,0
2321,201,167,111,0
2322,201,159,101,0
2323,225,183,125,0
2324,242,209,135,0
2325,238,206,138,0
2326,234,202,134,0
2327,230,202,137,0
2328,229,201,136,0
2329,222,194,133,0
2330,220,192,131,0
2331,218,187,130,0
2332,217,186,129,0
2333,215,184,129,0
2334,216,185,130,0
2335,215,186,130,0
2336,215,186,130,0
2337,213,186,130,0
2338,214,187,131,0
2339,215,187,134,0
2340,217,189,136,0
2341,218,190,139,0
2342,211,177,139,0
2343,210,164,132,0
2344,232,185,138,0
2345,228,184,136,0
2346,226,182,134,0
2347,220,173,128,0
2348,207,160,115,0
2349,207,160,117,0
2350,206,159,116,0
2351,200,156,119,0
2352,197,153,116,0
2353,195,158,137,0
2354,199,159,139,0
2355,195,155,135,0
2356,196,161,139,0
2357,197,160,139,0
2358,196,159,138,0
2359,195,155,137,0
2360,196,156,138,0
2361,195,155,137,0
2362,197,157,139,0
2363,198,158,138,0
2364,196,158,130,0
2365,192,128,89,0
2366,199,123,63,0
2367,200,124,64,0
2368,201,122,56,0
2369,201,122,56,0
2370,195,119,59,0
2371,204,128,68,0
2372,191,157,103,0
2373,198,163,105,0
2374,195,160,102,0
2375,214,172,112,0
2376,241,210,139,0
2377,232,202,138,0
2378,225,199,138,0
2379,222,193,135,0
2380,220,191,133,0
2381,218,187,132,0
2382,216,185,130,0
2383,218,183,132,0
2384,219,184,133,0
2385,215,185,132,0
2386,217,187,134,0
2387,214,186,135,0
2388,215,187,136,0
2389,222,180,133,0
2390,213,171,124,0
2391,210,163,116,0
2392,207,160,113,0
2393,206,158,118,0
2394,203,155,115,0
2395,195,152,112,0
2396,192,149,109,0
2397,197,160,139,0
2398,194,157,136,0
2399,193,157,133,0
2400,204,163,139,0
2401,196,161,139,0
2402,196,161,139,0
2403,196,161,139,0
2404,195,160,138,0
2405,194,157,138,0
2406,195,158,139,0
2407,193,158,138,0
2408,197,160,139,0
2409,203,164,139,0
2410,203,127,67,0
2411,202,126,66,0
2412,204,127,58,0
2413,201,124,55,0
2414,195,119,59,0
2415,199,123,63,0
2416,195,159,106,0
2417,197,159,102,0
2418,205,167,110,0
2419,244,206,137,0
2420,223,194,138,0
2421,220,191,135,0
2422,218,187,132,0
2423,217,186,131,0
2424,217,185,133,0
2425,218,186,134,0
2426,215,187,134,0
2427,217,189,136,0
2428,215,190,138,0
