Pixel, Red, Green, Blue, Fire
0,191,126,86,0
1,191,126,86,0
2,191,126,86,0
3,191,126,86,0
4,191,126,88,0
5,191,126,88,0
6,193,126,84,0
7,193,126,84,0
8,193,126,84,0
9,193,126,84,0
10,194,127,85,0
11,194,127,85,0
12,194,127,85,0
13,194,127,85,0
14,195,128,86,0
15,195,128,86,0
16,195,128,86,0
17,195,128,86,0
18,195,128,86,0
19,196,129,87,0
20,196,129,87,0
21,196,129,87,0
22,194,126,87,0
23,192,127,89,0
24,192,127,89,0
25,192,127,89,0
26,191,126,88,0
27,191,126,88,0
28,191,126,88,0
29,193,126,84,0
30,193,126,84,0
31,194,127,85,0
32,195,128,85,0
33,195,128,85,0
34,196,127,85,0
35,198,127,85,0
36,199,128,86,0
37,199,128,86,0
38,200,129,87,0
39,200,129,87,0
40,201,130,88,0
41,201,130,88,0
42,201,130,88,0
43,201,130,88,0
44,201,130,88,0
45,201,130,88,0
46,201,130,88,0
47,200,131,89,0
48,202,131,89,0
49,200,131,89,0
50,201,132,91,0
51,199,132,90,0
52,199,131,92,0
53,197,132,90,0
54,199,131,92,0
55,197,132,92,0
56,198,130,91,0
57,196,131,91,0
58,195,127,90,0
59,193,128,88,0
60,192,127,89,0
61,192,127,87,0
62,192,127,89,0
63,191,128,87,0
64,191,126,88,0
65,193,125,88,0
66,193,125,86,0
67,194,126,87,0
68,195,126,85,0
69,196,127,86,0
70,197,128,86,0
71,198,129,87,0
72,200,129,87,0
73,203,130,87,0
74,203,130,87,0
75,203,130,87,0
76,204,131,88,0
77,205,130,88,0
78,206,131,89,0
79,206,131,89,0
80,207,132,90,0
81,205,132,89,0
82,205,132,89,0
83,205,132,89,0
84,205,132,89,0
85,206,133,90,0
86,205,134,90,0
87,206,133,90,0
88,205,134,92,0
89,205,134,92,0
90,203,134,92,0
91,202,133,92,0
92,201,134,91,0
93,202,133,92,0
94,201,134,92,0
95,201,132,91,0
96,200,133,91,0
97,199,130,91,0
98,198,131,89,0
99,198,130,91,0
100,198,131,89,0
101,198,130,91,0
102,195,130,88,0
103,197,129,90,0
104,195,130,90,0
105,191,123,84,0
106,195,126,87,0
107,195,126,87,0
108,196,127,86,0
109,197,128,87,0
110,199,128,86,0
111,200,129,87,0
112,201,130,88,0
113,202,129,88,0
114,206,131,89,0
115,208,131,87,0
116,209,132,90,0
117,209,132,88,0
118,210,133,91,0
119,212,133,90,0
120,212,133,92,0
121,211,134,90,0
122,210,133,91,0
123,210,133,89,0
124,210,133,91,0
125,209,135,90,0
126,209,134,92,0
127,208,135,90,0
128,209,134,92,0
129,208,135,92,0
130,209,136,93,0
131,208,137,95,0
132,208,137,95,0
133,205,136,94,0
134,207,136,94,0
135,205,136,94,0
136,207,136,94,0
137,205,136,94,0
138,202,133,92,0
139,202,133,92,0
140,202,133,92,0
141,200,133,91,0
142,201,132,91,0
143,200,133,91,0
144,201,132,91,0
145,199,132,90,0
146,194,131,90,0
147,193,129,91,0
148,191,127,89,0
149,191,123,86,0
150,192,122,86,0
151,193,124,85,0
152,196,127,88,0
153,199,130,89,0
154,204,132,92,0
155,204,132,92,0
156,204,131,90,0
157,204,131,90,0
158,207,134,93,0
159,211,136,94,0
160,213,136,92,0
161,214,136,90,0
162,215,136,93,0
163,214,136,90,0
164,214,135,92,0
165,216,135,90,0
166,217,136,93,0
167,218,137,92,0
168,214,133,90,0
169,215,137,91,0
170,213,134,91,0
171,214,137,91,0
172,214,137,93,0
173,210,136,89,0
174,216,139,95,0
175,213,139,94,0
176,212,139,96,0
177,212,139,96,0
178,212,139,96,0
179,210,139,95,0
180,211,138,95,0
181,211,140,96,0
182,212,139,96,0
183,211,140,96,0
184,208,137,95,0
185,208,137,95,0
186,209,138,96,0
187,208,139,97,0
188,209,138,96,0
189,206,137,95,0
190,206,135,93,0
191,203,134,93,0
192,203,135,96,0
193,199,134,94,0
194,198,133,93,0
195,196,131,93,0
196,197,129,92,0
197,195,127,90,0
198,192,124,87,0
199,191,123,86,0
200,192,124,85,0
201,193,124,85,0
202,193,124,85,0
203,197,128,87,0
204,200,131,90,0
205,204,132,92,0
206,204,132,92,0
207,204,131,90,0
208,204,131,90,0
209,207,134,93,0
210,210,135,93,0
211,217,138,95,0
212,219,138,93,0
213,218,137,92,0
214,216,135,90,0
215,215,132,88,0
216,213,130,86,0
217,213,130,86,0
218,214,131,87,0
219,213,130,86,0
220,216,135,90,0
221,216,135,90,0
222,219,141,95,0
223,219,141,95,0
224,217,140,94,0
225,222,145,99,0
226,219,142,96,0
227,216,142,97,0
228,215,142,97,0
229,214,141,98,0
230,214,141,96,0
231,213,140,97,0
232,213,140,95,0
233,213,140,97,0
234,213,140,95,0
235,213,140,97,0
236,212,141,97,0
237,211,140,96,0
238,211,140,96,0
239,211,140,98,0
240,210,139,95,0
241,210,139,97,0
242,209,138,96,0
243,208,139,98,0
244,206,139,97,0
245,205,136,95,0
246,202,135,93,0
247,201,132,93,0
248,198,130,91,0
249,196,127,88,0
250,194,124,88,0
251,191,121,85,0
252,191,126,86,0
253,194,126,87,0
254,194,127,85,0
255,200,131,90,0
256,202,133,92,0
257,207,136,94,0
258,207,136,94,0
259,207,134,93,0
260,207,134,93,0
261,210,135,93,0
262,214,137,93,0
263,221,140,95,0
264,223,141,94,0
265,225,143,96,0
266,225,143,96,0
267,226,142,96,0
268,227,143,97,0
269,228,144,98,0
270,230,146,100,0
271,227,143,97,0
272,227,145,98,0
273,228,146,99,0
274,230,149,102,0
275,225,147,99,0
276,224,146,98,0
277,228,152,103,0
278,224,147,101,0
279,226,152,105,0
280,226,152,105,0
281,225,151,106,0
282,224,150,103,0
283,224,150,105,0
284,223,149,102,0
285,222,148,103,0
286,221,149,101,0
287,220,147,102,0
288,217,144,99,0
289,215,142,97,0
290,214,141,96,0
291,215,142,99,0
292,216,143,98,0
293,215,142,99,0
294,214,143,99,0
295,214,143,99,0
296,210,141,99,0
297,210,139,97,0
298,206,137,95,0
299,206,134,94,0
300,202,133,92,0
301,200,128,88,0
302,198,126,88,0
303,198,126,88,0
304,196,123,88,0
305,193,120,85,0
306,191,118,83,0
307,191,126,86,0
308,191,126,86,0
309,192,127,87,0
310,195,128,86,0
311,196,129,87,0
312,197,128,87,0
313,205,136,95,0
314,209,138,96,0
315,210,139,97,0
316,212,139,96,0
317,212,139,96,0
318,213,138,96,0
319,215,140,98,0
320,218,141,97,0
321,224,143,96,0
322,226,144,96,0
323,229,145,98,0
324,229,145,98,0
325,229,145,98,0
326,228,144,97,0
327,231,145,98,0
328,232,146,99,0
329,231,145,98,0
330,228,144,97,0
331,231,147,100,0
332,233,151,103,0
333,228,148,99,0
334,228,150,101,0
335,233,155,106,0
336,230,154,104,0
337,230,154,105,0
338,228,154,105,0
339,227,153,104,0
340,227,153,104,0
341,225,151,102,0
342,224,150,101,0
343,223,149,100,0
344,222,148,99,0
345,224,152,104,0
346,221,149,101,0
347,219,147,99,0
348,218,146,98,0
349,219,147,99,0
350,220,148,100,0
351,220,148,100,0
352,218,145,100,0
353,218,145,100,0
354,216,145,99,0
355,215,142,97,0
356,213,142,96,0
357,212,139,96,0
358,209,138,94,0
359,207,134,93,0
360,204,133,91,0
361,203,129,90,0
362,199,127,87,0
363,197,123,84,0
364,194,122,82,0
365,193,119,82,0
366,191,119,81,0
367,191,117,80,0
368,193,125,86,0
369,194,127,85,0
370,195,128,86,0
371,197,130,88,0
372,199,130,89,0
373,200,131,90,0
374,203,132,90,0
375,210,139,97,0
376,212,139,96,0
377,213,140,97,0
378,215,141,96,0
379,216,142,97,0
380,219,142,98,0
381,221,144,100,0
382,223,145,99,0
383,224,142,94,0
384,228,145,95,0
385,231,148,98,0
386,234,151,101,0
387,237,151,102,0
388,239,153,104,0
389,242,154,106,0
390,242,156,107,0
391,243,157,108,0
392,239,156,106,0
393,243,160,110,0
394,242,160,110,0
395,237,157,106,0
396,236,159,107,0
397,236,159,107,0
398,234,158,106,0
399,236,160,110,0
400,236,160,110,0
401,236,160,110,0
402,235,159,109,0
403,234,158,108,0
404,232,156,106,0
405,228,155,104,0
406,227,154,103,0
407,227,153,104,0
408,226,152,103,0
409,225,151,102,0
410,225,151,102,0
411,225,151,102,0
412,225,151,102,0
413,224,150,101,0
414,223,149,102,0
415,225,151,104,0
416,223,151,103,0
417,222,148,101,0
418,221,149,101,0
419,221,147,102,0
420,219,146,101,0
421,217,142,100,0
422,215,142,99,0
423,208,133,91,0
424,204,131,88,0
425,201,126,86,0
426,197,124,83,0
427,196,121,82,0
428,194,120,81,0
429,194,119,80,0
430,191,117,78,0
431,191,126,88,0
432,195,126,87,0
433,196,127,86,0
434,198,129,88,0
435,202,130,90,0
436,204,133,91,0
437,207,134,93,0
438,207,134,91,0
439,212,137,95,0
440,213,139,94,0
441,216,139,95,0
442,218,141,95,0
443,221,143,97,0
444,223,145,97,0
445,226,145,98,0
446,227,147,98,0
447,231,149,99,0
448,234,151,99,0
449,238,155,103,0
450,240,157,105,0
451,243,157,106,0
452,244,158,107,0
453,246,158,108,0
454,246,158,108,0
455,244,158,107,0
456,245,159,108,0
457,247,164,112,0
458,245,164,111,0
459,244,163,110,0
